active_calories,active_time,activity_type,current_activity_type_intensity,cycles,distance,duration_min,heart_rate,timestamp,timestamp16
2,1.0509738482436128e-40,"generic",,0,0,120,,2025-11-16T07:00:00.000Z,
6,4.778427763347626e-40,"walking",,3.1669345293740866e-43,2.5938034574652366e-44,120,,2025-11-16T07:00:00.000Z,
,,,,,,,,2025-11-16T07:00:00.000Z,
,,,8,,,,,2025-11-16T07:01:00.000Z,
,,,,,,,72,2025-11-16T07:03:00.000Z,11044
,,,,,,,71,2025-11-16T07:05:00.000Z,11164
,,,104,,,,,2025-11-16T07:05:00.000Z,
,,,,,,,70,2025-11-16T07:06:00.000Z,11224
,,,8,,,,,2025-11-16T07:06:00.000Z,
,,,,,,,69,2025-11-16T07:07:00.000Z,11284
,,,72,,,,,2025-11-16T07:07:00.000Z,
,,,,,,,68,2025-11-16T07:08:00.000Z,11344
,,,8,,,,,2025-11-16T07:08:00.000Z,
,,,136,,,,,2025-11-16T07:09:00.000Z,
,,,,,,,70,2025-11-16T07:10:00.000Z,11464
6,5.6192068419425165e-40,,102,3.4051552683093055e-43,,,,2025-11-16T07:10:00.000Z,11464
,,,,,,,69,2025-11-16T07:11:00.000Z,11524
,,,104,,,,,2025-11-16T07:12:00.000Z,
,,,,,,,67,2025-11-16T07:13:00.000Z,11644
,,,8,,,,,2025-11-16T07:13:00.000Z,
,,,,,,,71,2025-11-16T07:14:00.000Z,11704
,,,168,,,,,2025-11-16T07:14:00.000Z,
,,,,,,,69,2025-11-16T07:15:00.000Z,11764
,,,8,,,,,2025-11-16T07:16:00.000Z,
,,,,,,,71,2025-11-16T07:17:00.000Z,11884
,,,,,,,72,2025-11-16T07:18:00.000Z,11944
,,,,,,,71,2025-11-16T07:19:00.000Z,12004
,,,,,,,72,2025-11-16T07:20:00.000Z,12064
,,,104,,,,,2025-11-16T07:20:00.000Z,
,,,,,,,71,2025-11-16T07:21:00.000Z,12124
,,,8,,,,,2025-11-16T07:22:00.000Z,
,,,,,,,72,2025-11-16T07:23:00.000Z,12244
6,6.459985920537407e-40,,38,3.643376007244524e-43,,,,2025-11-16T07:23:00.000Z,12244
,,,,,,,86,2025-11-16T07:24:00.000Z,12304
,,,168,,,,,2025-11-16T07:24:00.000Z,
,,,,,,,92,2025-11-16T07:25:00.000Z,12364
7,7.300764999132297e-40,,134,3.9796876386824805e-43,,,,2025-11-16T07:25:00.000Z,12364
,,,,,,,75,2025-11-16T07:26:00.000Z,12424
,,,8,,,,,2025-11-16T07:26:00.000Z,
,,,,,,,74,2025-11-16T07:27:00.000Z,12484
,,,,,,,71,2025-11-16T07:28:00.000Z,12544
,,,72,,,,,2025-11-16T07:28:00.000Z,
,,,,,,,69,2025-11-16T07:29:00.000Z,12604
,,,,,,,71,2025-11-16T07:31:00.000Z,12724
,,,,,,,70,2025-11-16T07:32:00.000Z,12784
,,,,,,,67,2025-11-16T07:33:00.000Z,12844
,,,,,,,68,2025-11-16T07:34:00.000Z,12904
,,,,,,,67,2025-11-16T07:35:00.000Z,12964
,,,,,,,66,2025-11-16T07:36:00.000Z,13024
,,,,,,,67,2025-11-16T07:38:00.000Z,13144
,,,8,,,,,2025-11-16T07:38:00.000Z,
,,,,,,,66,2025-11-16T07:39:00.000Z,13204
,,,72,,,,,2025-11-16T07:39:00.000Z,
,,,,,,,67,2025-11-16T07:44:00.000Z,13504
,,,,,,,68,2025-11-16T07:49:00.000Z,13804
,,,,,,,69,2025-11-16T07:59:00.000Z,14404
,,,,,,,68,2025-11-16T08:00:00.000Z,14464
,,,,,,,69,2025-11-16T08:01:00.000Z,14524
,,,8,,,,,2025-11-16T08:01:00.000Z,
,,,,,,,68,2025-11-16T08:04:00.000Z,14704
,,,,,,,69,2025-11-16T08:07:00.000Z,14884
,,,,,,,68,2025-11-16T08:08:00.000Z,14944
,,,,,,,69,2025-11-16T08:14:00.000Z,15304
,,,,,,,68,2025-11-16T08:16:00.000Z,15424
,,,,,,,67,2025-11-16T08:20:00.000Z,15664
,,,,,,,70,2025-11-16T08:22:00.000Z,15784
